u_arrival_time,optimal_alpha_lp,optimal_alpha_simple_lp
0,0.7631578947368419,0.625
1,0.6714004105,0.631578947368421
2,0.6725332189473684,0.638888888888889
3,0.6750505710526317,0.6470588235294118
4,0.6785714285714287,0.65625
5,0.6785714285714285,0.6666666666666666
6,0.6785714285714284,0.65625
7,0.6750505710526313,0.6470588235294118
8,0.6725332189473682,0.638888888888889
9,0.6714004104999997,0.631578947368421
10,0.7631578947368425,0.625
